"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1998",12.7717710778136,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","1999",13.0535081478154,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2000",13.5249375218407,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2001",13.8475396156943,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2002",14.5216082203875,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2003",14.2838667971518,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2004",15.2221177437053,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2005",15.109796736997,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2006",14.1368408411439,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2007",14.4008333515717,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2008",14.6475798207255,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2009",14.2939612387173,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2010",14.4859827404202,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2011",14.7406150133879,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2012",14.6618357150949,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2013",14.6410453985493,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2014",14.8371385790865,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2015",15.0516501049018,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2016",15.3533908778954,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2017",15.4137449889107,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2018",15.3635491129397,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2019",15.3847227047541,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2020",15.3924745375869,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2021",15.3997413000045,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2022",15.4103961785245,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2023",15.4386583698292,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2024",15.4533913231697,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2025",15.4759814368503,
"JPN","MEATCONSUMP","PIG","KG_CAP","A","2026",15.5440183592832,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1990",12.8448646550366,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1991",12.055421808876,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1992",12.4077568633772,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1993",12.1512573616443,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1994",12.1628737807988,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1995",12.436527131088,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.5485314025502,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1997",12.3071926120396,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1998",12.1330665174444,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","1999",12.1850367047455,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2000",12.2010183154912,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2001",12.1466802696531,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2002",12.024422526665,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2003",12.0003568654279,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2004",11.0941445053308,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2005",11.4900796711236,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2006",12.0000651897374,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.8709046910525,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2008",11.9574011195598,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.2791420232327,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2010",12.6613203498384,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2011",12.3375193806978,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2012",13.1212517595097,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2013",13.1005935474376,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2014",13.4809564864311,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2015",14.0360902296746,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2016",14.0731683115346,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2017",14.2707861044102,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2018",14.4885770980352,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2019",14.5260521743274,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2020",14.5429593704063,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2021",14.5512055046146,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2022",14.6038625799464,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2023",14.6389177896008,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2024",14.687800858064,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2025",14.7326666805624,
"JPN","MEATCONSUMP","POULTRY","KG_CAP","A","2026",14.7683397332609,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.756696450208277,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.772784736536029,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.811072174437682,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.683020400625741,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.571794327203627,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.585048734045099,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.504681216047618,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.444474214245195,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.425857202908588,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.357453177192891,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.324378998111231,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.310996771738311,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.297423730970708,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.255047497593419,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.322503797158641,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.367721359118077,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.370241212096195,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.266869909602761,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.26990705941584,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.272553471515087,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.218548878987418,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.220323466105684,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.190034661760299,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.125903410107672,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.141513953232254,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.132097180767273,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.14629082116529,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.147081018341722,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.146439871437671,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.143446750904907,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.140342237169121,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.137343716239079,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.134228443639613,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.131137847062016,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.12807763821705,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.125060060853712,
"JPN","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.122135792019294,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1991",5.08548124441692,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1992",5.68543448513173,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1993",5.32576490836434,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1994",5.69881923742285,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1995",6.56842853583345,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1996",6.82930599653436,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1997",7.72900961641168,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1998",6.96936411833191,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","1999",8.27954731591387,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2000",8.62004207177852,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2001",7.45828825402875,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2002",8.46633749260634,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2003",8.15470785609309,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2004",6.63239452916177,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2005",6.11220840963975,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2006",6.7805607419353,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2007",7.56559549700403,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2008",7.79223317198188,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2009",7.27149257742265,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2010",8.39885222340719,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.77895139325788,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.90372489155124,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.3105356745783,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2014",9.74350147493527,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2015",10.0072695366885,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2016",10.2566269442817,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2017",10.3247290881858,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2018",10.3563577729553,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2019",10.3681192845295,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2020",10.4045992158307,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2021",10.4556347000068,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2022",10.5106698882118,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2023",10.5731244535679,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2024",10.6152195105497,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2025",10.6723931678348,
"KOR","MEATCONSUMP","BEEF","KG_CAP","A","2026",10.7374247816141,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1991",9.93018190300936,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1992",13.3663785000854,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1993",13.4986021860067,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1994",13.9843152069659,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1995",14.5858062418722,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1996",15.6286731558057,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1997",15.4332851835061,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1998",15.2238296403692,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","1999",17.5000997841302,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2000",16.3575199565444,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2001",16.9950618159441,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2002",17.4446708171542,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2003",21.4219869022974,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2004",19.7800284010643,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2005",19.2845993527632,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2006",23.1712288327059,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2007",24.3683945622406,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2008",24.5207961675077,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2009",23.7322326522867,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2010",24.5328757247257,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2011",23.5785645181194,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2012",22.7670875947993,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2013",25.5687636232083,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2014",27.1348220444732,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2015",28.3969435775794,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2016",28.280982192039,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2017",28.6838965876583,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2018",28.721488249999,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2019",28.8305854715789,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2020",28.9225360083641,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2021",29.0152990361832,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2022",29.1037751965417,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2023",29.2155351358164,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2024",29.3182016694398,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2025",29.4269878370134,
"KOR","MEATCONSUMP","PIG","KG_CAP","A","2026",29.544063244925,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1990",5.57010184081995,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1991",6.73820303002513,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1992",7.55007202381612,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1993",7.87440879110736,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1994",7.91835381517473,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1995",8.63189222046788,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1996",9.25649095521891,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1997",8.64765739414142,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1998",7.6614757023076,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","1999",9.469310059422,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",9.8653275872446,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",10.7888774622724,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",11.1388641444103,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.78333746534652,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",8.64742337425588,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",11.109555839501,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.8492802697004,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.6469094736593,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",11.5193117571097,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.22446684298,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",13.3909033257099,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",14.3348339992531,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",14.3507804057874,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",14.5116762778357,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",16.2558107599183,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",16.6749381877081,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",16.9365024813467,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",16.6839588765612,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",16.8750998761004,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",17.0015591451846,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2020",17.1207898608632,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2021",17.2330893051436,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2022",17.3819159657056,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2023",17.5040003178777,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2024",17.6476847164925,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2025",17.7826508327281,
"KOR","MEATCONSUMP","POULTRY","KG_CAP","A","2026",17.907864909992,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1990",0.204153199404682,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1991",0.157340810973762,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1992",0.299883723165012,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1993",0.23947919188802,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1994",0.275852555318984,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1995",0.255908013384256,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1996",0.214451912037728,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1997",0.193039231127121,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1998",0.154387424144294,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","1999",0.134180508987186,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.114270203713258,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.0943221110504315,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.112569650456892,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.111644734427,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.111577982747165,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.110909044963642,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.109924685798603,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.109530422344442,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.108842259267717,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.108179501004732,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.0896296012464117,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.106974770513389,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.106431881938825,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.105923057460349,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.140589216434162,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.174971546487406,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.191666672771802,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.192642271701526,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.19364597953254,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.194678214063753,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2020",0.195739120617888,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2021",0.196830176900755,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2022",0.197951005039645,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2023",0.199097860851453,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2024",0.200265623981451,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2025",0.201451492837645,
"KOR","MEATCONSUMP","SHEEP","KG_CAP","A","2026",0.202655820609565,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1990",7.23597921611136,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1991",8.78564681725924,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1992",9.14904452130436,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1993",8.28710467313816,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1994",9.70266715655829,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1995",8.30342561043932,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1996",9.61724842992859,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1997",9.84178189122221,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1998",10.5891896313617,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","1999",10.4765420537853,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.3830976155751,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2001",10.6324965250442,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.3832769367219,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2003",10.5641208158704,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2004",10.0516956567905,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2005",10.302829204865,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2006",9.66482693997036,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2007",10.3268860617262,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2008",10.6881018367568,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2009",10.1605289568107,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2010",9.58715985724701,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2011",8.70257217871836,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2012",8.69636104027001,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2013",9.26845818355092,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2014",8.81308614170479,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2015",8.58719861368824,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2016",8.85393964631072,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2017",8.59000448212496,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2018",8.64778780005179,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2019",8.82717423338842,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2020",8.81702159929935,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2021",8.84978775412138,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2022",8.90156824218168,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2023",8.91063131289366,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2024",8.93016014643061,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2025",8.94947723557447,
"MEX","MEATCONSUMP","BEEF","KG_CAP","A","2026",8.9759136685209,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1990",7.19562981655614,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1991",7.72948003100454,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1992",7.65316968817982,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1993",7.44521722373859,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1994",7.98764680835413,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1995",7.80926854671335,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1996",7.52248031772361,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1997",7.72965796632298,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1998",8.15679212340569,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","1999",8.34363093644823,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2000",8.87696224955522,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2001",9.05965980076106,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2002",9.33885290439947,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2003",9.63325838371693,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2004",9.88021545907214,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2005",9.73489863920775,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2006",9.68059139467575,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2007",9.76599249404898,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2008",10.0373978524107,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2009",10.7203480679808,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2010",10.6335444878768,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2011",10.1628172459546,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2012",10.7535255884464,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2013",11.1812258602585,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2014",11.2082669150875,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2015",11.9633403603263,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2016",11.8296191074681,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2017",12.0017940549641,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2018",12.3267390229584,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2019",12.4772963828015,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2020",12.5908049016155,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2021",12.6902798615849,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2022",12.7399825337301,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2023",12.8145757856461,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2024",12.8436256462475,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2025",12.8694094529933,
"MEX","MEATCONSUMP","PIG","KG_CAP","A","2026",12.8891239438367,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1990",8.27918110491693,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1991",9.4397045867797,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1992",9.6900583921837,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1993",11.0744115856181,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1994",11.8491882643449,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1995",13.011840073701,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1996",12.7560036102498,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1997",14.4641665260415,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1998",16.0953700365782,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","1999",16.9822376723138,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2000",17.7871316005793,
"MEX","MEATCONSUMP","POULTRY","KG_CAP","A","2001",18.7234477879536,
